斯文,refined; educated; cultured; intellectual; men of letters; scholars; literati; polite; gentle,sī wen
追究,investigate; look into; find out,zhuī jiū
处境,plight; unfavorable situation,chǔ jìng
微不足道,negligible; insignificant; not worth mentioning,wēi bù zú dào
践踏,trample,jiàn tà
闪烁,to twinkle; to flicker; glimmer,shǎn shuò
战术,(military) tactics,zhàn shù
挎,carry over one's shoulder or slung on one's side,kuà
转让,"transfer (technology, good, etc.); make over",zhuǎn ràng
近来,recently; lately,jìn lái
遗失,lose; lose due to carelessness,yí shī
话筒,microphone; transmitter; megaphone,huà tǒng
朴实,plain; sober; down-to-earth,pǔ shí
日益,day by day; more and more; increasingly,rì yì
野心,ambition; wild schemes or ambitions; careerism,yě xīn
水泥,cement,shuǐ ní
跳跃,jump; leap; bound; skip,tiào yuè
索性,you might as well (do it); simply; just; frankly; bluntly; directly,suǒ xìng
流通,circulate; currency,liú tōng
肿瘤,tumor; neoplasm,zhǒng liú
储存,stockpile; to store,chǔ cún
罪犯,criminal,zuì fàn
独裁,dictatorship,dú cái
颁发,issue; promulgate; award,bān fā
凝视,gaze; stare,níng shì
高明,brilliant; wise,gāo míng
主导,leading; dominant; guiding,zhǔ dǎo
狭隘,narrow; tight; narrow (minded); lacking in experience,xiá ài
剧烈,acute; violent; severe,jù liè
笼罩,envelop; to shroud; be masked by,lǒng zhào
捍卫,defend; uphold; safeguard,hàn wèi
烹饪,cooking; culinary arts,pēng rèn
框架,frame; framework; skeleton,kuàng jià
沉思,ponder; contemplate; meditation,chén sī
昂贵,expensive; costly,áng guì
成效,effect; result,chéng xiào
发射,to launch; to shoot (a projectile); to fire (a rocket),fā shè
窜,to flee; to escape; run away,cuàn
容纳,contain; accommodate; tolerate (different options),róng nà
隐约,vague; faint; indistinct,yǐn yuē
飞跃,to leap,fēi yuè
惊奇,amaze; astonished,jīng qí
支援,to support; assist; aid,zhī yuán
缠绕,bind; wind; twirl; twist; intertwine,chán rào
防守,to defend; protect; to guard,fáng shǒu
氧气,oxygen,yǎng qì
储蓄,to save; to deposit,chǔ xù
倡议,suggest; propose,chàng yì
判决,judgment (by a court of law); adjudicate,pàn jué
排斥,to reject; repulse; exclude,pái chì
索取,demand; ask for; to exact,suǒ qǔ
僵硬,stiff,jiāng yìng
赌博,to gamble,dǔ bó
备份,to back up; a backup,bèi fèn
顽强,tenacious; hard to defeat,wán qiáng
歹徒,evil person who commits crimes; villain; gangster,dǎi tú
情形,circumstances; situation,qíng xing
四肢,arms and legs; the four limbs of the body,sì zhī
履行,fulfill (one's obligations); carry out,lǚ xíng
恰当,appropriate; suitable; proper,qià dàng
演变,develop; evolve,yǎn biàn
遵循,follow; abide by,zūn xún
刹那,an instant (Sanskrit: ksana); split second,chà nà
隐患,hidden danger,yǐn huàn
公道,fair; equitable,gōng dao
残疾,deformity; handicapped; crippled,cán ji
北极,the North Pole,běi jí
投降,to surrender,tóu xiáng
玩弄,resort to; play with; engage in,wán nòng
号召,call upon; summon; to appeal,hào zhào
踊跃,eager; enthusiastically,yǒng yuè
指示,indicate; instruct; instructions,zhǐ shì
保密,keep secret/confidential,bǎo mì
事务,affairs; work,shì wù
答复,to answer; to reply,dá fù
挽救,to rescue; retrieve; to remedy,wǎn jiù
无赖,hoodlum; rascal; rogue; rascally; scoundrelly,wú lài
仍旧,still (remaining); remain (the same); yet,réng jiù
授予,to award; confer,shòu yǔ
情报,intelligence; information-gathering,qíng bào
部署,dispose; deploy,bù shǔ
顾虑,misgivings; apprehensions,gù lǜ
恶化,worsen; deteriorate,è huà
继承,inherit; carry on; succeed,jì chéng
秃,bald; blunt,tū
压制,suppress; inhibit; stifle,yā zhì
流露,express; reveal (one's thoughts or feelings),liú lù
郑重,serious; solemn,zhèng zhòng
启程,set out on a journey,qǐ chéng
鞠躬,to bow,jū gōng
生肖,Chinese zodiac,shēng xiào
反馈,feedback; send information back,fǎn kuì
为期,be scheduled for; last for (a certain duration),wéi qī
服从,to obey; to comply,fú cóng
孕育,"be pregnant; to produce offspring; nurture (a development, school of thought, artwork, etc.)",yùn yù
报仇,retaliate; to revenge; avenge,bào chóu
敏锐,keen; sharp; acute; brisk,mǐn ruì
热泪盈眶,(saying) eyes brimming with tears; extremely moved,rè lèi yíng kuàng
灭亡,be destroyed; perish; exterminate; become extinct,miè wáng
商标,trademark; logo,shāng biāo
审查,examine; investigate; censorship,shěn chá
眨,wink; blink,zhǎ
凝聚,agglomeration; agglomerate; cohesion; coherence,níng jù
镇定,cool; calm; unperturbed,zhèn dìng
关照,concern; look after; keep an eye on,guān zhào
压缩,to compress,yā suō
株,stem; root; trunk; (mw for plants),zhū
重心,center of gravity; central core; main part,zhòng xīn
引用,quote; cite,yǐn yòng
威力,might; power that invokes fear,wēi lì
仓库,depot; storehouse; warehouse,cāng kù
新颖,new and original; novel,xīn yǐng
科目,(school) subject,kē mù
公认,publicly know (to be); recognize; generally acknowledged,gōng rèn
浓厚,"dense; thick (fog, clouds, etc.)",nóng hòu
阶层,hierarchy,jiē céng
寺庙,temple; monastery,sì miào
受罪,endure hardships; have a hard time,shòu zuì
反驳,retort; refute,fǎn bó
大致,more or less; roughly; approximately,dà zhì
丙,bright; fire (3rd Heavenly Stem),bǐng
容貌,facial features; looks; appearance,róng mào
沉闷,oppressive (of weather); heavy; depressed; not happy,chén mèn
出息,future prospects; aspiration; promise,chū xi
窍门,special tricks,qiào mén
变质,go bad; deteriorate; metamorphism,biàn zhì
广阔,wide; vast,guǎng kuò
凝固,curdle; freeze; solidify; congeal,níng gù
公务,public affairs; official business,gōng wù
责怪,blame; rebuke,zé guài
合并,merge; annex,hé bìng
问世,be published; to come out,wèn shì
功劳,contribution; meritorious; credit,gōng láo
推翻,overthrow; topple,tuī fān
武侠,knight-errant; a genre of swordplay martial arts movies and books,wǔ xiá
缺口,gap; breach; shortfall,quē kǒu
节制,to be restrained or moderate,jié zhì
解散,dismiss; dissolve; disband,jiě sàn
埋葬,bury,mái zàng
导弹,guided missile; cruise missile,dǎo dàn
宪法,constitution; charter,xiàn fǎ
堵塞,block; stop,dǔ sè
学位,academic degree; educational level,xué wèi
波浪,wave,bō làng
疏远,drift apart; keep at a distance; not in close touch; estranged,shū yuǎn
洪水,flood,hóng shuǐ
盗窃,steal; pilfer,dào qiè
腥,fishy (smell),xīng
观光,sight see; tour,guān guāng
空洞,empty; hollow; vacuous; devoid of content,kōng dòng
愚昧,ignorant; benighted,yú mèi
快活,happy; cheerful,kuài huo
卑鄙,base; mean; despicable; contemptible; unprincipled,bēi bǐ
爽快,refreshed; rejuvenated; frank,shuǎng kuài
梢,tip of a branch,shāo
文凭,diploma,wén píng
收音机,radio,shōu yīn jī
干涉,interfere; intervene; meddle,gān shè
经费,funds; expenses,jīng fèi
审判,put (someone) to trial; to try somebody,shěn pàn
名誉,fame; reputation; honor; honorary,míng yù
共和国,republic,gòng hé guó
噪音,uproar; rumble; noise; static,zào yīn
残留,to remain; be left over; surplus; remnant,cán liú
竞赛,race; contest; competition,jìng sài
心血,heart and blood; painstaking effort; meticulous care,xīn xuè
生机,reprieve from death; life force; vitality,shēng jī
知觉,perception; consciousness; feeling,zhī jué
逼迫,to force; compel; coerce,bī pò
临床,clinical,lín chuáng
着迷,to be fascinated,zháo mí
间谍,a spy; intelligence agent,jiàn dié
缺席,absence; absent; default,quē xí
垂直,perpendicular; vertical,chuí zhí
特长,strong point; specialty,tè cháng
譬如,for example; for instance; such as,pì rú
严寒,bitter cold; severe winter,yán hán
照耀,to shine; illuminate,zhào yào
不料,unexpectedly; to one's surprise,bú liào
对照,contrast; compare,duì zhào
接连,one after another; in a row; in succession,jiē lián
古董,antique,gǔ dǒng
竞选,run for (electoral) office; take part in an election,jìng xuǎn
局势,situation; state (of affairs),jú shì
随即,immediately (after); soon after; immediately,suí jí
安详,serene; composed,ān xiáng
畅销,best seller; chart-topping; very marketable,chàng xiāo
幢,"(mw for houses, buildings); tent",zhuàng
实质,substance; essence; gist,shí zhì
枯萎,wither; withered,kū wěi
吃力,strenuous; exhausted,chī lì
目睹,witness; see first hand,mù dǔ
杰出,outstanding; preeminent,jié chū
支柱,pillar; prop; mainstay; backbone,zhī zhù
进而,and then (what follows next),jìn ér
帐篷,tent,zhàng peng
冷酷,grim; unfeeling; callous,lěng kù
疙瘩,swelling or lump on skin,gē da
敬礼,to salute; best regards,jìng lǐ
航天,space flight,háng tiān
源泉,headspring; fountainhead; water source,yuán quán
平坦,flat,píng tǎn
签署,sign (an agreement),qiān shǔ
土壤,soil; earth,tǔ rǎng
缴纳,to pay (taxes),jiǎo nà
沉着,calm and collected; not nervous,chén zhuó
捆绑,tie up; bundled,kǔn bǎng
充当,serve as; play the part of,chōng dāng
恰到好处,just right; it's just perfect,qià dào hǎo chù
再接再厉,continue the struggle; persist; unremitting efforts,zài jiē zài lì
共计,sum up; total,gòng jì
皮革,leather,pí gé
对称,symmetry,duì chèn
牢骚,grumble; complaint,láo sāo
区分,differentiate; find differing aspects; find the difference between,qū fēn
示威,hold a protest demonstration,shì wēi
未免,(of something that one finds has gone too far); rather a bit too,wèi miǎn
毒品,drugs; narcotics; poison,dú pǐn
诞辰,birthday,dàn chén
开除,expel; to discharge; to kick out,kāi chú
拳头,fist,quán tou
模范,model; exemplar,mó fàn
蒸发,evaporate; evaporation,zhēng fā
解剖,dissect; analyze; anatomy,jiě pōu
干预,meddle; intervene; intervention,gān yù
反之,whereas...; on the other hand ...; conversely ...,fǎn zhī
封锁,to blockade; to seal off,fēng suǒ
胡乱,carelessly; recklessly,hú luàn
一帆风顺,(saying) smooth sailing,yì fān fēng shùn
更正,correct; correction,gēng zhèng
昼夜,day and night; continuously without stop,zhòu yè
赞叹,sigh or grasp in admiration; highly praise,zàn tàn
伪造,forge; to fake; to counterfeit,wěi zào
倾斜,incline; lean; to slant; to slope; to tilt,qīng xié
振奋,stir oneself up; raise one's spirits; inspire,zhèn fèn
见解,view; opinion; understanding,jiàn jiě
园林,gardens; park; landscape,yuán lín
反面,the reverse side of sth.; opposite side of a topic,fǎn miàn
间隔,interval; intermission; gap; be separated,jiàng é
坚固,firm; strong; sturdy,jiān gù
对策,countermeasure for dealing with a situation,duì cè
博大精深,broad and profound,bó dà jīng shēn
大意,main idea; general idea; gist,dà yì
准则,principle; standard or norm; criterion,zhǔn zé
规格,standard; norm; specification,guī gé
贯彻,to implement; put into practice; carry out,guàn chè
以致,so that; as a result,yǐ zhì
改良,improve; to reform,gǎi liáng
正气,healthy environment; healthy atmosphere,zhèng qì
器材,equipment; material,qì cái
汹涌,"(used in reference to an ocean, river, lake etc.) violently surge up; turbulent",xiōng yǒng
惋惜,feel sorry for a person; sympathize; to regret,wǎn xī
豪迈,bold and generous; heroic,háo mài
培育,to train; nurture; to breed,péi yù
昏迷,lose consciousness; be in a coma,hūn mí
密度,density; thickness; consistency,mì dù
瞄准,take aim (a weapon at a target),miáo zhǔn
品德,moral character; morality; morals,pǐn dé
贝壳,shell; conch; cowry,bèi ké
溶解,dissolve; solution,róng jiě
轰动,a sensation; a stir,hōng dòng
屈服,yield; give in; submit,qū fú
巡逻,"to patrol (police, army or navy)",xún luó
处置,to handle; take care of; punish,chǔ zhì
捎,bring or take (along); deliver (a message),shāo
健全,Perfect; sound; to perfect/strengthen/amplify,jiàn quán
变迁,changes; vicissitude,biàn qiān
诧异,flabbergasted; astonished,chà yì
筹备,make preparations; get ready for something,chóu bèi
殴打,beat up; hit,ōu dǎ
诉讼,lawsuit,sù sòng
制止,to curb; to put a stop to,zhì zhǐ
投机,speculate (on financial markets); congenial; opportunistic,tóu jī
衰退,decline; fall; drop; falter,shuāi tuì
急躁,irritable; impetuous; impatient,jí zào
过失,defect; fault,guò shī
夹杂,mix together; have two dissimilar substances mixed together,jiā zá
加剧,aggravate; intensify; sharpen; accelerate,jiā jù
局限,to limit; confine; restrict or confine sth.,jú xiàn
让步,give in; concede; yield,ràng bù
恍然大悟,suddenly see the light; suddenly realize what has happened; twig,huǎng rán dà wù
分红,a bonus; to award a bonus; to draw or recieve dividends; to share profits,fēn hóng
崇高,lofty; sublime,chóng gāo
间接,indirect,jiàn jiē
桥梁,bridge,qiáo liáng
可行,feasible,kě xíng
动荡,(social or political) turmoil; unrest; upheaval,dòng dàng
逮捕,to arrest; to capture,dài bǔ
算数,(do) arithmetic; count,suàn shù
本钱,capital (financial),běn qián
理直气壮,"with justice on one's side, one is bold and assured; to have the courage of ones convictions; just and forceful",lǐ zhí qì zhuàng
复兴,revive; restore,fù xīng
债券,bond,zhài quàn
报答,repay; requite,bào dá
和睦,peaceful relations; harmonious,hé mù
直径,diameter,zhí jìng
辫子,plait; braid; pigtail,biàn zi
原先,former; original,yuán xiān
分散,to scatter; disperse; distribute,fēn sàn
优越,superior; superiority,yōu yuè
恼火,get angry; irritated; annoy,nǎo huǒ
名副其实,not just in name only; but also in reality,míng fù qí shí
界限,boundary; marginal; limit,jiè xiàn
申报,declare; report (to customs or other authority),shēn bào
体积,volume; bulk,tǐ jī
家常,the daily life of a family; home-style (food),jiā cháng
结算,settle up the bill; close an account,jié suàn
留神,(idiom) take care to ...; be careful of ...,liú shén
扰乱,disturb; perturb; harass,rǎo luàn
悬挂,suspend; hang; suspension (cable car),xuán guà
嚷,blurt out; shout,rǎng
精确,accurate; precise,jīng què
开支,expenditures; pay; expenses,kāi zhī
熄灭,extinguish; go out (of fire); die out; extinction,xī miè
机密,secret; classified (information),jī mì
担保,guarantee; vouch for,dān bǎo
遍布,to cover the whole (area); found everywhere; spread all over,biàn bù
油漆,oil paint; varnish,yóu qī
资助,subsidy; provide financial aid,zī zhù
扭转,to reverse; turn around (an undesirable situation),niǔ zhuǎn
首要,the most important; chief; principal,shǒu yào
哆嗦,tremble; to shiver; to quiver,duō suo
确切,definite; exact; precise,què qiè
意向,will; intent; disposition,yì xiàng
巩固,consolidate; solidify,gǒng gù
胆怯,timid; coward,dǎn qiè
课题,task; problem; issue; question for discussion,kè tí
仁慈,benevolent; kindhearted; charitable,rén cí
倡导,to advocate; propose,chàng dǎo
叮嘱,urge again and again; exhort; repeatedly warn,dīng zhǔ
荒凉,desolate,huāng liáng
挑衅,provoke; defiance,tiǎo xìn
提拔,promote to a higher job; elevate,tí bá
滞留,detain; retention,zhì liú
招标,to beckon; to invite bids,zhāo biāo
联欢,have a get-together,lián huān
开拓,break new ground (for agriculture); development,kāi tuò
嫌疑,suspicion; (be) suspected (of),xián yí
诽谤,slander; libel,fěi bàng
文献,document; literature,wén xiàn
麻醉,anesthesia,má zuì
制裁,punish; (economic) sanctions,zhì cái
分歧,difference (of opinion/position）,fēn qí
叹气,to sigh,tàn qì
港口,port; harbor,gǎng kǒu
刑事,criminal; penal,xíng shì
委托,to entrust; to trust; to ensign; to commission,wěi tuō
水龙头,faucet; tap,shuǐ lóng tóu
摄氏度,degrees Celsius,shè shì dù
筐,basket,kuāng
坚硬,hard; solid,jiān yìng
战役,military campaign; battle,zhàn yì
难堪,hard to take; endure; embarrassed,nán kān
设想,imagine; consider; tentative plan,shè xiǎng
摇摆,to waver; to wag; to sway,yáo bǎi
注射,injection; inject (medicine),zhù shè
结晶,a crystal; to crystallize,jié jīng
遥控,remote control,yáo kòng
魄力,daring resolution; boldness; courage,pò lì
终止,stop; cease; terminate (legal),zhōng zhǐ
呼啸,whistle; scream; howl,hū xiào
扎实,strong; sturdy; practical,zhā shi
无微不至,in every possible way; meticulously,wú wēi bú zhì
坚实,firm and substantial; solid,jiān shí
气色,complexion,qì sè
深奥,profound; deep,shēn ào
保管,assure; take care of; surely,bǎo guǎn
镶嵌,inlay,xiāng qiàn
散文,prose; essay,sǎn wén
演习,rehearse; practice; put on a play,yǎn xí
漂浮,superficial; float; hover; drift,piāo fú
全力以赴,do at all costs; make an all-out effort,quán lì yǐ fù
丛,crowd together; thicket; collection,cóng
宣誓,swear an oath (of office); make a vow,xuān shì
狭窄,narrow,xiá zhǎi
纵横,able to move unhindered; length and breadth,zòng héng
公然,(do something) openly; undisguised,gōng rán
英明,wise; brilliant,yīng míng
无偿,free; no charge; at no cost,wú cháng
庸俗,filthy; vulgar; debased,yōng sú
起哄,gather together; cause a commotion,qǐ hòng
迎面,face to face; headlong; in one's face,yíng miàn
启蒙,enlighten; enlightenment； instruct the young; to initiate,qǐ méng
顽固,stubborn; obstinate,wán gù
惯例,conventional,guàn lì
配偶,mate; consort; spouse,pèi ǒu
妥善,appropriate; proper; well-arranged,tuǒ shàn
供给,to furnish; provide; to supply,gōng jǐ
粗鲁,crude; coarse; rough; language,cū lǔ
划分,divide up; differentiate,huà fēn
焦急,anxiety; worried,jiāo jí
面貌,appearance; looks; features,miàn mào
贬低,to belittle; depreciate; disparage,biǎn dī
融洽,harmonious; friendly relations,róng qià
排放,to discharge; emit,pái fàng
迫害,persecute; persecution,pò hài
恩怨,grievance; old rivalry; mixture of gratitude and resentment,ēn yuàn
腐烂,rot; become gangrenous,fǔ làn
附属,subsidiary; auxiliary; affiliate; attached,fù shǔ
势必,is bound to (happen),shì bì
播种,sow seeds; sowing; seed,bō zhǒng
探望,pay a visit; look around,tàn wàng
意图,intent; intention; intend,yì tú
处分,punish; punishment; discipline; disposal,chǔ fèn
测量,to survey; to measure,cè liáng
领土,territory,lǐng tǔ
粉末,fine powder; dust,fěn mò
疏忽,neglect; overlook; negligence,shū hu
生效,take effect; become effective,shēng xiào
尖锐,sharp; intense; penetrating,jiān ruì
反射,"reflex; reflection (from a mirror, etc.)",fǎn shè
端正,upright; regular; proper; correct,duān zhèng
致使,cause; result in,zhì shǐ
侥幸,by luck; by a fluke,jiǎo xìng
古怪,eccentric; grotesque; oddly,gǔ guài
喧哗,cause a scene,xuān huá
参照,consult a reference; refer to (another document),cān zhào
舱,cabin; hold (of a ship or airplane),cāng
候选,candidate,hòu xuǎn
庄严,stately; dignified,zhuāng yán
机动,motorized; mobile; flexible,jī dòng
便于,be easy; be convenient for,biàn yú
整顿,organize; consolidate,zhěng dùn
切实,realistic; feasible; conscientiously,qiè shí
冻结,"(loan, wage, price) freeze",dòng jié
宽敞,spacious; commodious,kuān chang
制约,restrict; condition,zhì yuē
验收,inspect and then accept (i.e. received goods,yàn shōu
起初,at first; originally; in the beginning,qǐ chū
密封,seal up; pressurize,mì fēng
防御,defense; resist; to guard,fáng yù
方位,position; direction; points of the compass; bearing,fāng wèi
传授,impart; pass on; teach,chuán shòu
导向,guidance; lead to; direct something towards,dǎo xiàng
严禁,strictly prohibit; forbid,yán jìn
被告,defendant,bèi gào
海滨,shore; seaside,hǎi bīn
种族,race; ethnicity,zhǒng zú
晋升,promote to a higher position,jìn shēng
服气,be convinced,fú qì
捣乱,cause a disturbance; look for trouble,dǎo luàn
摸索,feel about; grope around; fumble,mō suǒ
爱不释手,love something too much to part with it,ài bú shì shǒu
英勇,bravery; heroic; valiant; gallant,yīng yǒng
督促,supervise and urge sb. to complete a task,dū cù
安置,find a place for; help settle down; arrange for,ān zhì
损坏,to damage; injure,sǔn huài
调和,harmonious; harmony,tiáo hé
选拔,select the best; choose,xuǎn bá
镇静,calm; cool; tranquil,zhèn jìng
刊登,publish in a newspaper; carry a story,kān dēng
放射,radiate; radioactive,fàng shè
征收,levy (fine); impose (tariff),zhēng shōu
耸,shrug; towering; shock (alarm),sǒng
方圆,circumference; neighborhood; vicinity,fāng yuán
炎热,blistering hot; sizzling hot (weather),yán rè
遏制,keep within limits; contain; restrain; hold back,è zhì
耗费,waste; spend; consume,hào fèi
封建,feudal; feudalism,fēng jiàn
教养,upbringing; education; bring up; nurture and train,jiào yǎng
往常,habitually in the past; as one used to do; as it used to be,wǎng cháng
遮挡,shelter from; keep out,zhē dǎng
旗帜,flag; banner,qí zhì
著作,work; book; writing,zhù zuò
跟前,in front of,gēn qián
不免,unavoidable,bù miǎn
边界,boundary; border,biān jiè
操纵,operate; control; manipulation,cāo zòng
以至,down to; up to; to such an extent as to...,yǐ zhì
陷害,cast blame on; to frame,xiàn hài
侵略,invasion; encroachment; invade,qīn lüè
毅然,without hesitation; resolutely; firmly,yì rán
严峻,grim; severe; rigorous; harsh,yán jùn
操劳,work hard; look after,cāo láo
藐视,treat with contempt,miǎo shì
天然气,natural gas,tiān rán qì
层出不穷,(idiom) emerge more and more; innumerable succession; breeding like flies,céng chū bù qióng
协商,consult with; talk things over,xié shāng
发扬,develop; make full use of; to carry on,fā yáng
拘留,detain (a prison); keep (someone) in custody,jū liú
大伙儿,everyone,dà huǒ r
诚挚,sincere; cordial; earnest,chéng zhì
托运,check in (baggage); consign for shipment,tuō yùn
裁员,cut staff; lay off employees,cái yuán
宣扬,publicize; make public or well known,xuān yáng
见义勇为,"to see what is right and act courageously (idiom, from Analects); to stand up bravely for the truth; acting heroically in a just cause",jiàn yì yǒng wéi
蔚蓝,azure; sky blue,wèi lán
较量,competition; to have a contest with sb.,jiào liàng
多元化,diversify; diversification,duō yuán huà
人道,humanitarianism; humane,rén dào
断绝,sever; break off,duàn jué
边境,frontier,biān jìng
表彰,cite (in dispatches); commend,biǎo zhāng
拐杖,crutch; walking stick,guǎi zhàng
摘要,summary; abstract,zhāi yào
条款,clause (of contract or law),tiáo kuǎn
历代,successive dynasties; past dynasties,lì dài
创立,to found; establish,chuàng lì
总和,sum,zǒng hé
调动,"to transfer; to maneuver (troops, etc.)",diào dòng
响亮,loud and clear; resounding,xiǎng liàng
牢固,firm; secure; solid,láo gù
预兆,"omen, sign",yù zhào
辩解,"explain; justify; defend (a point of view, etc.)",biàn jiě
污蔑,to slander,wū miè
不像话,unreasonable; absurd; outrageous,bú xiàng huà
宗旨,purpose; objective; aim; goal,zōng zhǐ
起源,origin; originate; come from,qǐ yuán
自发,spontaneous; unprompted,zì fā
先前,before; previously,xiān qián
丑恶,ugly; repulsive; odiousness,chǒu è
仪器,apparatus; (scientific) instrument,yí qì
风趣,humor; wit; humorous,fēng qù
辩护,speak in defense of; argue in favor of; defend,biàn hù
腐朽,rotten; decayed; decadent; degenerate,fǔ xiǔ
动员,mobilize,dòng yuán
物资,goods and materials; commodity,wù zī
工艺品,handicraft; handiwork,gōng yì pǐn
高超,excellent; superb,gāo chāo
许可,allow; permit; permission,xǔ kě
构思,outline a story; make preliminary sketch,gòu sī
对立,oppose; to counter,duì lì
呻吟,to moan; to groan,shēn yín
急切,eager; impatient; imperative,jí qiè
贿赂,to bribe,huì lù
开辟,open up; to start; to build,kāi pì
荒谬,ridiculous; nonsensical,huāng miù
国防,national defense,guó fáng
唾弃,cast aside; spurn,tuò qì
忌讳,avoid as a taboo; abstain from; taboo,jì huì
亲热,intimate; affectionate; warm,qīn rè
偿还,repay; reimburse,cháng huán
不得已,act against one's will; have no alternative,bù dé yǐ
祖先,ancestor; forbearer,zǔ xiān
寒暄,exchanging conventional greetings; winter and summer,hán xuān
审理,hear (a case),shěn lǐ
剥削,to exploit,bō xuē
论证,prove a point; expound on; argumentation,lùn zhèng
偏僻,remote and isolated; far from the city,piān pì
亏待,treat sb. unfairly,kuī dài
效益,benefit；results,xiào yì
撤销,repeal,chè xiāo
传记,biography,zhuàn jì
大肆,wantonly; without any constraint,dà sì
比重,proportion; specific gravity,bǐ zhòng
和气,friendly; polite; amiable,hé qi
台风,typhoon,tái fēng
掠夺,to plunder; rob; pillage,lüè duó
延期,delay; extend; postpone,yán qī
笨拙,clumsy; awkward; stupid,bèn zhuō
高涨,"upsurge; (tensions, etc.) run high",gāo zhǎng
锦上添花,"lit. on brocade, add flowers (idiom); to decorate sth already perfect / gilding the lily",jǐn shàng tiān huā
烘,to dry or warm by the fire; to bake; to heat by fire; to set off by contrast,hōng
喘气,to pant; gasp for breath,chuǎn qì
贩卖,sell; peddle; (often derogatory) to traffic in,fàn mài
分寸,propriety; the limits of proper speech or action,fēn cun
答辩,reply (to an accusation),dá biàn
中断,interrupt; break off,zhōng duàn
反问,ask a rhetorical question; answer a question with a question,fǎn wèn
嘈杂,noisy; raucous,cáo zá
确立,to establish; to institute,què lì
埋没,oblivion; bury; neglect,mái mò
锋利,sharp (i.e. a knife blade); incisive; to the point,fēng lì
标记,sign; mark; symbol,biāo jì
体面,dignity; honorable; face,tǐ miàn
儒家,Confucianism,rú jiā
蔑视,despise; loathe; disparage; scorn,miè shì
繁殖,propagate; to breed; reproduce,fán zhí
废墟,ruins,fèi xū
恐吓,to threaten,kǒng hè
转折,turning point; shift in the trend of events; plot twist in a book,zhuǎn zhé
报酬,reward; remuneration,bào chou
谦逊,humble; modest; humility,qiān xùn
元首,head of state,yuán shǒu
无动于衷,aloof; indifferent; unconcerned; untouched,wú dòng yú zhōng
岔,fork in the road; turn off; diverge,chà
职能,function; role,zhí néng
停顿,pause; halt,tíng dùn
上任,take office,shàng rèn
二氧化碳,carbon dioxide; CO2,èr yǎng huà tàn
补救,remedy; repair,bǔ jiù
冒犯,to offend,mào fàn
机智,tact; quick-witted; resourceful,jī zhì
事迹,achievement; deed,shì jì
性命,life,xìng mìng
简化,simplify; simplification,jiǎn huà
遗留,legacy; left over; hand down,yí liú
擅自,unauthorized,shàn zì
逆行,go/drive against the traffic; go in the wrong direction; regress; retrograde,nì xíng
岩石,rock; stone,yán shí
和蔼,kindly; good-tempered; amiable,hé ǎi
佳肴,delicacy,jiā yáo
众所周知,as everyone knows; (saying) as is known to everyone,zhòng suǒ zhōu zhī
磨合,adapt gradually to each other; to consult; break in; wear in,mó hé
仓促,hurried,cāng cù
羞耻,(a feeling of) shame,xiū chǐ
拥护,to support; endorse,yōng hù
范畴,category,fàn chóu
监视,oversee; to monitor,jiān shì
租赁,rent; lease,zū lìn
理睬,heed; pay attention to (usually used in the negative),lǐ cǎi
腐蚀,erode; corrode; corrupt; rusty,fǔ shí
抚养,foster; bring up; raise,fǔ yǎng
颠簸,shake; to jolt; bump,diān bǒ
盛行,in fashion; prevalent; prevail,shèng xíng
滔滔不绝,(saying) talking non-stop; gushing; torrential,tāo tāo bù jué
阐述,expound (a position); elaborate (on a topic),chǎn shù
时事,current events; the present situation,shí shì
连同,together with; along with,lián tóng
一目了然,obvious at a glance,yí mù liǎo rán
零星,partial; scattered; fragmentary,líng xīng
指令,order; command; instruction,zhǐ lìng
混淆,obscure; confuse; mix up; blur; mislead; confusing,hùn xiáo
力求,make every effort; do one's best,lì qiú
销毁,destroy (by melting or burning),xiāo huǐ
依托,rely on; depend on,yī tuō
媒介,media; medium,méi jiè
力争,work hard; do all one can to; strive for/argue strongly,lì zhēng
胜负,victory or defeat; the outcome of a battle,shèng fù
驱逐,banishment; expel; deport,qū zhú
鉴别,differentiate; distinguish,jiàn bié
清真,Muslim,qīng zhēn
任命,appoint and nominate,rèn mìng
鞭策,spur on; urge on,biān cè
修建,to build; to construct; renovate,xiū jiàn
志气,ambition; resolve; backbone; drive; spirit,zhì qì
归还,return something; revert,guī huán
草案,"draft (legislation, proposal, etc.)",cǎo àn
草率,cursory; careless; negligent; sloppy; not serious,cǎo shuài
攀登,to climb; clamber; to pull oneself up,pān dēng
纺织,spinning and weaving; textile,fǎng zhī
权衡,trade-off; weigh pros and cons,quán héng
上游,upper reaches (of a river); advanced position,shàng yóu
化肥,chemical fertilizer,huà féi
通缉,order the arrest of a criminal,tōng jī
牵扯,implicate; involve,qiān chě
峡谷,canyon; ravine; gorge,xiá gǔ
怠慢,to slight; give somebody a cold shoulder; treat somebody in a cold manner,dài màn
隐蔽,conceal; hide; covert; under cover; Take cover!,yǐn bì
湖泊,lake,hú pō
柴油,diesel fuel; kerosene,chái yóu
田野,field; open country,tián yě
宏伟,grand; imposing; magnificent; grand,hóng wěi
调解,mediation; bring together to an agreement,tiáo jiě
外向,extroverted; export-oriented (economy),wài xiàng
学说,theory; doctrine,xué shuō
确信,confident; be certain of; to firmly believe,què xìn
