领先,leadership; to lead; be in front,lǐng xiān,[sound:领先.mp3]
委员,committee member; committee; council,wěi yuán,[sound:委员.mp3]
骚扰,harass; disturb; molest; cause a commotion,sāo rǎo,[sound:骚扰.mp3]
攒,save; hoard,zǎn,[sound:攒.mp3]
生态,way of life; ecology,shēng tài,[sound:生态.mp3]
棉花,cotton,mián hua,[sound:棉花.mp3]
颇,rather; quite; inclined to one side,pō,[sound:颇.mp3]
倔强,stubborn; unbending,jué jiàng,[sound:倔强.mp3]
财政,public finances; financial,cái zhèng,[sound:财政.mp3]
性能,function; performance,xìng néng,[sound:性能.mp3]
空白,blank space; blank,kòng bái,[sound:空白.mp3]
外界,the outside world; external,wài jiè,[sound:外界.mp3]
实行,to implement; put into practice; carry out,shí xíng,[sound:实行.mp3]
声明,statement; declare; proclaim,shēng míng,[sound:声明.mp3]
指责,to censure; criticize; find fault with,zhǐ zé,[sound:指责.mp3]
频繁,frequently; often,pín fán,[sound:频繁.mp3]
时机,opportune time; opportunity,shí jī,[sound:时机.mp3]
开朗,outgoing and cheerful; optimistic; carefree; spacious and well-lit,kāi lǎng,[sound:开朗.mp3]
标题,title; header; headline; caption,biāo tí,[sound:标题.mp3]
意志,will; willpower; determination,yì zhì,[sound:意志.mp3]
冲击,attack; impact; a shock,chōng jī,[sound:冲击.mp3]
抵达,arrive; to reach (a destination); touch down,dǐ dá,[sound:抵达.mp3]
口腔,space inside mouth (oral cavity),kǒu qiāng,[sound:口腔.mp3]
失误,mistake; lapse; miss,shī wù,[sound:失误.mp3]
视线,line of sight; view line,shì xiàn,[sound:视线.mp3]
万分,very much; extremely,wàn fēn,[sound:万分.mp3]
隆重,grand; prosperous; ceremonious,lóng zhòng,[sound:隆重.mp3]
分泌,secrete,fēn mì,[sound:分泌.mp3]
对付,to handle; deal with,duì fu,[sound:对付.mp3]
溪,creek,xī,[sound:溪.mp3]
截至,up until; by (a specified time,jié zhì,[sound:截至.mp3]
鼻涕,nasal mucus; snivel,bí tì,[sound:鼻涕.mp3]
眯,to squint; to take a nap,mī,[sound:眯.mp3]
福气,good fortune,fú qì,[sound:福气.mp3]
照样,as before; (same) as usual,zhào yàng,[sound:照样.mp3]
充足,adequate; sufficient; abundant,chōng zú,[sound:充足.mp3]
缺陷,a defect; a flaw; disfigurement,quē xiàn,[sound:缺陷.mp3]
擅长,be good at; be expert in,shàn cháng,[sound:擅长.mp3]
分明,clear; distinct; evidently; clearly,fēn míng,[sound:分明.mp3]
职位,(professional) position,zhí wèi,[sound:职位.mp3]
终身,lifelong,zhōng shēn,[sound:终身.mp3]
同胞,compatriot; fellow countryman,tóng bāo,[sound:同胞.mp3]
淘汰,eliminate (in a competition); natural selection; die/phase out,táo tài,[sound:淘汰.mp3]
束缚,to bind; restrict; to tie,shù fù,[sound:束缚.mp3]
不禁,cannot help; can't refrain from,bù jīn,[sound:不禁.mp3]
定期,regularly; at regular intervals,dìng qī,[sound:定期.mp3]
脱离,to separate oneself from; to break away from; be divorced from; diastasis (medicine); abscission; abjunction (botany),tuō lí,[sound:脱离.mp3]
癌症,cancer,ái zhèng,[sound:癌症.mp3]
磅,pound; weigh; scale,bàng,[sound:磅.mp3]
地步,condition; plight; extent,dì bù,[sound:地步.mp3]
壮观,"spectacular; grand (of buildings, monuments, scenery, etc.)",zhuàng guān,[sound:壮观.mp3]
寂静,quiet,jì jìng,[sound:寂静.mp3]
凡是,every; any; all; without exception,fán shì,[sound:凡是.mp3]
子弹,bullet; cartridge,zǐ dàn,[sound:子弹.mp3]
口气,tone of voice; manner of speaking,kǒu qì,[sound:口气.mp3]
不堪,cannot bear/stand; utterly,bù kān,[sound:不堪.mp3]
免疫,immune,miǎn yì,[sound:免疫.mp3]
携带,take with; portable,xié dài,[sound:携带.mp3]
非法,illegal,fēi fǎ,[sound:非法.mp3]
住宅,residence; tenement,zhù zhái,[sound:住宅.mp3]
飞翔,fly; hover,fēi xiáng,[sound:飞翔.mp3]
削,to pare/peel with a knife; to cut; to chop,xuē,[sound:削.mp3]
大不了,"at the worst; if worst comes to worst; serious, alarming",dà bu liǎo,[sound:大不了.mp3]
神仙,"fig. lighthearted person; Daoist immortal; supernatural entity; (in modern fiction) fairy, elf, leprechaun, etc.; supernatural being, celestial being, immortal; a person who has the power of clairvoyance or who is free from worldly cares",shén xiān,[sound:神仙.mp3]
风暴,storm; violent commotion,fēng bào,[sound:风暴.mp3]
凄凉,desolate; feel like no one likes you,qī liáng,[sound:凄凉.mp3]
视力,vision; eyesight,shì lì,[sound:视力.mp3]
岗位,a post; a job,gǎng wèi,[sound:岗位.mp3]
讨好,to flatter,tǎo hǎo,[sound:讨好.mp3]
绣,embroider; embroidery,xiù,[sound:绣.mp3]
手法,technique; trick; skill; tact,shǒu fǎ,[sound:手法.mp3]
倾向,trend; tendency; inclination,qīng xiàng,[sound:倾向.mp3]
暗示,drop a hint; suggest,àn shì,[sound:暗示.mp3]
一度,for a time; at one time; one time; once,yí dù,[sound:一度.mp3]
收益,earnings; profit,shōu yì,[sound:收益.mp3]
细菌,bacteria; virus; germ,xì jūn,[sound:细菌.mp3]
灾难,disaster; catastrophe,zāi nàn,[sound:灾难.mp3]
基因,gene,jī yīn,[sound:基因.mp3]
值班,be on duty; work a shift,zhí bān,[sound:值班.mp3]
排除,eliminate; get rid of; remove,pái chú,[sound:排除.mp3]
题材,subject matter,tí cái,[sound:题材.mp3]
增添,add to; increase,zēng tiān,[sound:增添.mp3]
环节,link; sector; segment (of annelid worms),huán jié,[sound:环节.mp3]
埋怨,complain; blame; connotes sb or sth is to blame,mán yuàn,[sound:埋怨.mp3]
协调,coordinate; harmonize,xié tiáo,[sound:协调.mp3]
侮辱,to insult; humiliate,wǔ rǔ,[sound:侮辱.mp3]
新陈代谢,metabolism (bio); (saying) the new replaces the old,xīn chén dài xiè,[sound:新陈代谢.mp3]
布置,arrange; decorate; decoration,bù zhì,[sound:布置.mp3]
消防,fire-fighting; fire prevention and control,xiāo fáng,[sound:消防.mp3]
引导,to guide; to conduct; introduction,yǐn dǎo,[sound:引导.mp3]
争气,work hard for sth.; determined not to fall short,zhēng qì,[sound:争气.mp3]
拧,wring; to pinch,níng,[sound:拧.mp3]
新郎,groom (marriage),xīn láng,[sound:新郎.mp3]
信赖,trust; have confidence in; confide,xìn lài,[sound:信赖.mp3]
上瘾,become addicted; get into a habit,shàng yǐn,[sound:上瘾.mp3]
贵族,lord; nobility; nobleman; noblewoman,guì zú,[sound:贵族.mp3]
专题,special topic; questions; special matter or subject,zhuān tí,[sound:专题.mp3]
主管,"person in charge of (a position, etc.); preside over; Chief Operating Officer (COO)",zhǔ guǎn,[sound:主管.mp3]
皇后,an empress,huáng hòu,[sound:皇后.mp3]
深沉,deep; extreme; low pitched (sound); grave; of major importance,shēn chén,[sound:深沉.mp3]
智力,intelligence; intellect,zhì lì,[sound:智力.mp3]
司法,judicial; (administration of) justice,sī fǎ,[sound:司法.mp3]
将近,almost; nearly; close to,jiāng jìn,[sound:将近.mp3]
血压,blood pressure,xuè yā,[sound:血压.mp3]
确保,ensure; guarantee,què bǎo,[sound:确保.mp3]
不顾,in spite of; regardless of; to disregard,bú gù,[sound:不顾.mp3]
油腻,greasy or oily (food),yóu nì,[sound:油腻.mp3]
胸怀,think about; heart; one's bosom (the seat of emotions); breast; broad-minded and open,xiōng huái,[sound:胸怀.mp3]
为难,make things difficult for someone; embarrassed,wéi nán,[sound:为难.mp3]
警惕,vigilant; alert; be on guard,jǐng tì,[sound:警惕.mp3]
风味,local flavor; local style,fēng wèi,[sound:风味.mp3]
隐私,privacy; personal secret,yǐn sī,[sound:隐私.mp3]
贪婪,greedy; avaricious,tān lán,[sound:贪婪.mp3]
塌,collapse; fall down; crumple,tā,[sound:塌.mp3]
气势,imposing manner; look of great force or imposing manner,qì shì,[sound:气势.mp3]
剧本,script for a play; opera; movie; etc,jù běn,[sound:剧本.mp3]
专利,patent,zhuān lì,[sound:专利.mp3]
黄昏,dusk; evening; nightfall,huáng hūn,[sound:黄昏.mp3]
点缀,decorate; an ornament; beautify; embellish; be the finishing touch,diǎn zhuì,[sound:点缀.mp3]
宗教,religion,zōng jiào,[sound:宗教.mp3]
电源,electric power supply,diàn yuán,[sound:电源.mp3]
呼唤,call out (a name etc.); shout,hū huàn,[sound:呼唤.mp3]
搂,to hug; to embrace,lǒu,[sound:搂.mp3]
占据,occupy; hold; inhabit,zhàn jù,[sound:占据.mp3]
音响,"(Electronic) speakers; acoustics; sound field (i.e., in a room or theater)",yīn xiǎng,[sound:音响.mp3]
塑造,to shape; mould; figure,sù zào,[sound:塑造.mp3]
美满,happy; blissful,měi mǎn,[sound:美满.mp3]
斗争,to struggle; to fight for; to battle,dòu zhēng,[sound:斗争.mp3]
据悉,according to reports; it is reported (that),jù xī,[sound:据悉.mp3]
尸体,dead body; corpse; carcass,shī tǐ,[sound:尸体.mp3]
记性,memory,jì xing,[sound:记性.mp3]
排练,to rehearse,pái liàn,[sound:排练.mp3]
掩盖,conceal; cover up; hide behind,yǎng ài,[sound:掩盖.mp3]
调料,seasoning; flavoring,tiáo liào,[sound:调料.mp3]
原始,first; original; primitive,yuán shǐ,[sound:原始.mp3]
歧视,discriminate (against someone),qí shì,[sound:歧视.mp3]
自主,independent; to act for oneself; autonomous,zì zhǔ,[sound:自主.mp3]
内在,intrinsic; innate,nèi zài,[sound:内在.mp3]
丧失,to lose; to forfeit,sàng shī,[sound:丧失.mp3]
荣誉,honor; glory,róng yù,[sound:荣誉.mp3]
压岁钱,gifts of money given to children during the Spring Festival,yā suì qián,[sound:压岁钱.mp3]
警告,to warn; admonish,jǐng gào,[sound:警告.mp3]
嫂子,(informal) elder brother's wife; sister-in-law,sǎo zi,[sound:嫂子.mp3]
忠实,faithful; dependable,zhōng shí,[sound:忠实.mp3]
案例,(Law) case,àn lì,[sound:案例.mp3]
拼搏,struggle; wrestle,pīn bó,[sound:拼搏.mp3]
例外,(make an) exception,lì wài,[sound:例外.mp3]
生理,physiology,shēng lǐ,[sound:生理.mp3]
拖延,prolong; protraction; delay; stall; procrastinate,tuō yán,[sound:拖延.mp3]
阵容,line-up; troop arrangement,zhèn róng,[sound:阵容.mp3]
相声,comic dialogue; crosstalk,xiàng sheng,[sound:相声.mp3]
诈骗,defraud; swindle; blackmail,zhà piàn,[sound:诈骗.mp3]
权威,authority; authoritative,quán wēi,[sound:权威.mp3]
途径,way; channel,tú jìng,[sound:途径.mp3]
黎明,dawn; daybreak,lí míng,[sound:黎明.mp3]
当代,present day; contemporary,dāng dài,[sound:当代.mp3]
出卖,sell; betray; sell out,chū mài,[sound:出卖.mp3]
一流,top-grade,yī liú,[sound:一流.mp3]
天赋,natural talent,tiān fù,[sound:天赋.mp3]
乞丐,beggar,qǐ gài,[sound:乞丐.mp3]
以免,so as not to; in order to avoid; lest,yǐ miǎn,[sound:以免.mp3]
场所,location; place,chǎng suǒ,[sound:场所.mp3]
贫困,poor; impoverished,pín kùn,[sound:贫困.mp3]
普及,widespread; popular; popularize,pǔ jí,[sound:普及.mp3]
还原,restore to the original state; (Chemistry) reduce,huán yuán,[sound:还原.mp3]
琢磨,ponder; (also zhuómó: to polish (gems or literary works)),zuó mo,[sound:琢磨.mp3]
规范,standard (design or model); norm; without variation; to specify,guī fàn,[sound:规范.mp3]
霞,red clouds,xiá,[sound:霞.mp3]
公正,just; fair,gōng zhèng,[sound:公正.mp3]
董事长,chairman of the board,dǒng shì zhǎng,[sound:董事长.mp3]
无能为力,incapable of action; powerless; impotent,wú néng wéi lì,[sound:无能为力.mp3]
批发,wholesale,pī fā,[sound:批发.mp3]
片刻,a short period of time,piàn kè,[sound:片刻.mp3]
榜样,example; model,bǎng yàng,[sound:榜样.mp3]
领悟,comprehend; grasp; fathom,lǐng wù,[sound:领悟.mp3]
制服,uniform; to subdue; to bring under control,zhì fú,[sound:制服.mp3]
谣言,rumor,yáo yán,[sound:谣言.mp3]
沮丧,dejected; depressed; dispirited,jǔ sàng,[sound:沮丧.mp3]
边缘,edge; fringe; verge; brink,biān yuán,[sound:边缘.mp3]
无非,nothing but; only,wú fēi,[sound:无非.mp3]
典礼,celebration; ceremony,diǎn lǐ,[sound:典礼.mp3]
风度,elegant demeanor; grace; poise; style,fēng dù,[sound:风度.mp3]
瀑布,waterfall,pù bù,[sound:瀑布.mp3]
故障,malfunction; breakdown,gù zhàng,[sound:故障.mp3]
慢性,slow and patient; chronic (disease),màn xìng,[sound:慢性.mp3]
局部,part; local,jú bù,[sound:局部.mp3]
线索,trail; clues; hints; thread (of a story),xiàn suǒ,[sound:线索.mp3]
国务院,State Council (PRC); State Department (USA),guó wù yuàn,[sound:国务院.mp3]
人为,artificial; man-made,rén wéi,[sound:人为.mp3]
卓越,distinction; excellence; splendid,zhuó yuè,[sound:卓越.mp3]
钞票,paper money; bill,chāo piào,[sound:钞票.mp3]
悲惨,miserable; tragic,bēi cǎn,[sound:悲惨.mp3]
视野,field of vision,shì yě,[sound:视野.mp3]
防治,prevent and cure,fáng zhì,[sound:防治.mp3]
惦记,to remember with concern; to be concerned about; to think about; to keep thinking about; to worry about,diàn jì,[sound:惦记.mp3]
分解,to decompose; to resolve; to break down,fēn jiě,[sound:分解.mp3]
指定,appoint; designate,zhǐ dìng,[sound:指定.mp3]
畔,riverbank; side; boundary,pàn,[sound:畔.mp3]
原理,principle; theory,yuán lǐ,[sound:原理.mp3]
侦探,detective,zhēn tàn,[sound:侦探.mp3]
恨不得,cannot bear not; be dying to,hèn bu de,[sound:恨不得.mp3]
丰盛,sumptuous; lavish,fēng shèng,[sound:丰盛.mp3]
俗话,common saying; proverb,sú huà,[sound:俗话.mp3]
证书,certificate; credentials,zhèng shū,[sound:证书.mp3]
公关,public relations,gōng guān,[sound:公关.mp3]
模型,model; mould; matrix; pattern,mó xíng,[sound:模型.mp3]
反抗,resist; to revolt,fǎn kàng,[sound:反抗.mp3]
作弊,practice fraud; cheat,zuò bì,[sound:作弊.mp3]
军队,army troops,jūn duì,[sound:军队.mp3]
弱点,weak point; failing,ruò diǎn,[sound:弱点.mp3]
敬业,work ethic,jìng yè,[sound:敬业.mp3]
书籍,books; works,shū jí,[sound:书籍.mp3]
起伏,ups and downs; with a wavy motion,qǐ fú,[sound:起伏.mp3]
巷,lane; alley,xiàng,[sound:巷.mp3]
乐意,be happy/willing do something; content; satisfied,lè yì,[sound:乐意.mp3]
阻碍,obstruct; hinder; impede,zǔ ài,[sound:阻碍.mp3]
泄露,leak (information); divulge,xiè lòu,[sound:泄露.mp3]
势力,power; influence,shì li,[sound:势力.mp3]
竖,vertical; to erect; vertical stroke,shù,[sound:竖.mp3]
对抗,withstand; resist; antagonize,duì kàng,[sound:对抗.mp3]
加工,to process; processing; machining,jiā gōng,[sound:加工.mp3]
趣味,fun; interest; delight; taste,qù wèi,[sound:趣味.mp3]
真挚,sincere; sincerity; genuine,zhēn zhì,[sound:真挚.mp3]
着想,give consideration to; consider (other people's) needs,zhuó xiǎng,[sound:着想.mp3]
正月,the first month of the lunar calendar,zhēng yuè,[sound:正月.mp3]
磕,knock; tap,kē,[sound:磕.mp3]
虚假,false; phony; pretense; deceit,xū jiǎ,[sound:虚假.mp3]
蔓延,extend; spread; to creep,màn yán,[sound:蔓延.mp3]
补偿,compensation; make up,bǔ cháng,[sound:补偿.mp3]
复活,resurrection,fù huó,[sound:复活.mp3]
交代,explain; account for; hand over,jiāo dài,[sound:交代.mp3]
人工,man-made; manpower; manual work,rén gōng,[sound:人工.mp3]
共鸣,physical resonance; sympathetic response to something,gòng míng,[sound:共鸣.mp3]
激发,to arouse; excite,jī fā,[sound:激发.mp3]
时而,"occasionally; often, but not at any fixed time",shí ér,[sound:时而.mp3]
试验,experiment; test,shì yàn,[sound:试验.mp3]
助理,assistant,zhù lǐ,[sound:助理.mp3]
检验,inspect; examine; to test,jiǎn yàn,[sound:检验.mp3]
赋予,confer upon; bestow; endow; entrust (a task),fù yǔ,[sound:赋予.mp3]
格局,structure; pattern,gé jú,[sound:格局.mp3]
反感,(strongly) dislike,fǎng ǎn,[sound:反感.mp3]
隧道,tunnel,suì dào,[sound:隧道.mp3]
高尚,nobly; lofty,gāo shàng,[sound:高尚.mp3]
勤劳,hardworking; diligent; industrious,qín láo,[sound:勤劳.mp3]
渺小,tiny; minute; negligible,miǎo xiǎo,[sound:渺小.mp3]
太空,outer space,tài kōng,[sound:太空.mp3]
汇报,report; give an account of; to collect information and report back,huì bào,[sound:汇报.mp3]
免得,so as not to; so as to avoid,miǎn de,[sound:免得.mp3]
出身,family background; class origin,chū shēn,[sound:出身.mp3]
曲折,winding; zigzag; complicated,qū zhé,[sound:曲折.mp3]
监狱,prison; jail,jiān yù,[sound:监狱.mp3]
蚂蚁,ant,mǎ yǐ,[sound:蚂蚁.mp3]
城堡,castle,chéng bǎo,[sound:城堡.mp3]
进化,evolution,jìn huà,[sound:进化.mp3]
丰满,"plump; well developed; plentiful; Fengman district of Jilin City, Jilin Province",fēng mǎn,[sound:丰满.mp3]
曲子,folk tune; music; melody,qǔ zi,[sound:曲子.mp3]
神圣,divine; holy; sacred,shén shèng,[sound:神圣.mp3]
平庸,mediocre,píng yōng,[sound:平庸.mp3]
虚荣,vanity,xū róng,[sound:虚荣.mp3]
预言,predict; prophecy,yù yán,[sound:预言.mp3]
团圆,have a reunion; reunite as a family,tuán yuán,[sound:团圆.mp3]
下属,subordinate; underling,xià shǔ,[sound:下属.mp3]
决策,Make policy; make strategic decision,jué cè,[sound:决策.mp3]
方言,dialect,fāng yán,[sound:方言.mp3]
贤惠,virtuous and dutiful (of women),xián huì,[sound:贤惠.mp3]
耀眼,dazzle; to shine,yào yǎn,[sound:耀眼.mp3]
被动,passive,bèi dòng,[sound:被动.mp3]
饥饿,hunger; hungry; starve,jī è,[sound:饥饿.mp3]
细致,delicate; meticulous,xì zhì,[sound:细致.mp3]
相差,differ; difference,xiāng chà,[sound:相差.mp3]
书法,calligraphy; penmanship,shū fǎ,[sound:书法.mp3]
挖掘,excavate; dig; unearth,wā jué,[sound:挖掘.mp3]
狠心,callous; cruel; cold-blooded,hěn xīn,[sound:狠心.mp3]
相应,correspond; relevant,xiāng yìng,[sound:相应.mp3]
意料,expectation; to anticipate; to think ahead,yì liào,[sound:意料.mp3]
陷阱,trap; snare,xiàn jǐng,[sound:陷阱.mp3]
栏目,"column (in a newspaper,TV,etc)",lán mù,[sound:栏目.mp3]
灯笼,(chinese) lantern,dēng long,[sound:灯笼.mp3]
喇叭,horn; trumpet; loudspeaker,lǎ ba,[sound:喇叭.mp3]
故乡,hometown; homeland; birthplace,gù xiāng,[sound:故乡.mp3]
迷信,superstition; be superstitious,mí xìn,[sound:迷信.mp3]
床单,bed sheet,chuáng dān,[sound:床单.mp3]
腹泻,diarrhea,fù xiè,[sound:腹泻.mp3]
轨道,orbit; railway; trajectory,guǐ dào,[sound:轨道.mp3]
勇于,have the courage to; be brave enough,yǒng yú,[sound:勇于.mp3]
瞪,stare at; to glower,dèng,[sound:瞪.mp3]
无理取闹,to make trouble without reason (idiom); wilfully make trouble; to be deliberately provocative; deliberately awkward; pointless provocation,wú lǐ qǔn ào,[sound:无理取闹.mp3]
强制,enforce; control; coerce,qiáng zhì,[sound:强制.mp3]
落实,workable; implement,luò shí,[sound:落实.mp3]
步伐,pace; (measured) step; march,bù fá,[sound:步伐.mp3]
频率,frequency,pín lǜ,[sound:频率.mp3]
花瓣,petal,huā bàn,[sound:花瓣.mp3]
赞助,support; sponsor,zàn zhù,[sound:赞助.mp3]
舆论,public opinion,yú lùn,[sound:舆论.mp3]
猛烈,fierce; violent,měng liè,[sound:猛烈.mp3]
名额,particular number of people; quota,míng é,[sound:名额.mp3]
前景,outlook; future (prospects); foreground,qián jǐng,[sound:前景.mp3]
检讨,self-criticism; analyze,jiǎn tǎo,[sound:检讨.mp3]
消毒,disinfect; sterilize,xiāo dú,[sound:消毒.mp3]
伺候,serve; wait upon; act as a valet,cì hou,[sound:伺候.mp3]
疤,scar,bā,[sound:疤.mp3]
泛滥,to be in flood; to overflow (the banks); to inundate; to spread unchecked,fàn làn,[sound:泛滥.mp3]
弦,bow string; string of musical instruments,xián,[sound:弦.mp3]
罕见,rare; rarely seen; peculiar,hǎn jiàn,[sound:罕见.mp3]
鉴于,in light of; in view of; seeing that,jiàn yú,[sound:鉴于.mp3]
封闭,to seal; to close; confine,fēng bì,[sound:封闭.mp3]
裁判,to referee/judge/judgment,cái pàn,[sound:裁判.mp3]
棕色,brown (the color),zōng sè,[sound:棕色.mp3]
预算,budget,yù suàn,[sound:预算.mp3]
心甘情愿,totally willing; perfectly happy to,xīng ān qíng yuàn,[sound:心甘情愿.mp3]
使命,a (diplomatic or other) mission,shǐ mìng,[sound:使命.mp3]
资深,experienced; senior,zī shēn,[sound:资深.mp3]
补贴,subsidy; allowance,bǔ tiē,[sound:补贴.mp3]
团体,group; organization; team,tuán tǐ,[sound:团体.mp3]
盛开,to bloom; be in full flower,shèng kāi,[sound:盛开.mp3]
撒谎,to tell lies,sā huǎng,[sound:撒谎.mp3]
苦涩,bitter and astringent; pained; agonized; anguished,kǔ sè,[sound:苦涩.mp3]
妄想,vainly hope; wishful thinking; delusion,wàng xiǎng,[sound:妄想.mp3]
保守,"conservative (ideas, estimates, politically, etc.); to guard; to keep",bǎo shǒu,[sound:保守.mp3]
依据,according to; basis; foundation,yī jù,[sound:依据.mp3]
容器,container; receptacle; vessel,róng qì,[sound:容器.mp3]
过渡,to cross a river by ferry; transition; interim,guò dù,[sound:过渡.mp3]
晴朗,sunny and cloudless,qíng lǎng,[sound:晴朗.mp3]
辜负,let down; disappoint; fail to live up to,gū fù,[sound:辜负.mp3]
称号,title; term of address,chēng hào,[sound:称号.mp3]
贪污,"(political, moral) corruption; embezzle",tān wū,[sound:贪污.mp3]
可口,tasty; taste good,kě kǒu,[sound:可口.mp3]
收缩,pull back; shrink,shōu suō,[sound:收缩.mp3]
作息,work and rest,zuò xī,[sound:作息.mp3]
敷衍,to elaborate (on a theme); to expound (the classics); to do sth. half-heartedly or just for show; barely enough to get by; perfunctory; apathetic; to skimp; to botch,fū yǎn,[sound:敷衍.mp3]
疑惑,(a sense of) uncertainty; to feel unsure about something; uncertainty,yí huò,[sound:疑惑.mp3]
舟,boat (Kangxi radical 137),zhōu,[sound:舟.mp3]
形态,shape; form; pattern,xíng tài,[sound:形态.mp3]
齐全,complete,qí quán,[sound:齐全.mp3]
鸽子,dove; pigeon,gē zi,[sound:鸽子.mp3]
火箭,rocket,huǒ jiàn,[sound:火箭.mp3]
等候,wait; queue,děng hòu,[sound:等候.mp3]
沸腾,to boil; boiling,fèi téng,[sound:沸腾.mp3]
亏损,deficit; (financial) loss,kuī sǔn,[sound:亏损.mp3]
弥漫,fill the air; permeate; to suffuse,mí màn,[sound:弥漫.mp3]
初步,initial; preliminary; tentative,chū bù,[sound:初步.mp3]
引擎,engine,yǐn qíng,[sound:引擎.mp3]
安宁,peaceful; calm; tranquil; composed,ān níng,[sound:安宁.mp3]
周期,period; cycle; rhythm,zhōu qī,[sound:周期.mp3]
荣幸,honored,róng xìng,[sound:荣幸.mp3]
苍白,pale; wan; pallid,cāng bái,[sound:苍白.mp3]
当事人,persons involved or implicated; party (to an affair),dāng shì rén,[sound:当事人.mp3]
考察,inspect; investigate; analyze,kǎo chá,[sound:考察.mp3]
淹没,submerge; drown; to flood,yān mò,[sound:淹没.mp3]
要点,main point; essential,yào diǎn,[sound:要点.mp3]
双胞胎,twins,shuāng bāo tāi,[sound:双胞胎.mp3]
码头,dock; wharf,mǎ tou,[sound:码头.mp3]
不惜,to not hesitate; not spare,bù xī,[sound:不惜.mp3]
编织,to weave; to knit; to plait; to braid; to crochet,biān zhī,[sound:编织.mp3]
表态,make known one's position; declare where one stands,biǎo tài,[sound:表态.mp3]
坚韧,tough and durable; hard-bitten; firm and tenacious,jiān rèn,[sound:坚韧.mp3]
敞开,open wide,chǎng kāi,[sound:敞开.mp3]
交叉,cross; intersect,jiāo chā,[sound:交叉.mp3]
推销,to market; sell,tuī xiāo,[sound:推销.mp3]
虐待,to abuse; maltreat; tyrannize,nüè dài,[sound:虐待.mp3]
当选,be elected,dāng xuǎn,[sound:当选.mp3]
保姆,nanny; housekeeper,bǎo mǔ,[sound:保姆.mp3]
凑合,bring together; make do in a bad situation; improvise,còu he,[sound:凑合.mp3]
包围,surround; encircle; hem in,bāo wéi,[sound:包围.mp3]
连锁,chain (store etc); to interlock,lián suǒ,[sound:连锁.mp3]
争议,controversy; dispute; contention,zhēng yì,[sound:争议.mp3]
撇,left-curving stroke (丿); throw; fling,piě,[sound:撇.mp3]
占领,occupy (a territory); capture; seize,zhàn lǐng,[sound:占领.mp3]
出路,a way out; outlet,chū lù,[sound:出路.mp3]
茫然,unseeing; ignorant; have no knowledge of sth.,máng rán,[sound:茫然.mp3]
寄托,entrust somebody someone's care; consign; commit,jì tuō,[sound:寄托.mp3]
盈利,profit; gain,yíng lì,[sound:盈利.mp3]
明智,wise,míng zhì,[sound:明智.mp3]
延伸,extend; spread; stretch,yán shēn,[sound:延伸.mp3]
晾,dry in the air/sun; (colloquial) snub or ignore,liàng,[sound:晾.mp3]
呕吐,to vomit; retch; nausea,ǒu tù,[sound:呕吐.mp3]
进展,make progress; development; make headway,jìn zhǎn,[sound:进展.mp3]
请教,consult; seek advice,qǐng jiào,[sound:请教.mp3]
毅力,willpower; perseverance; will; stamina; tenacity,yì lì,[sound:毅力.mp3]
器官,organ; apparatus,qì guān,[sound:器官.mp3]
公安局,public security bureau,gōng ān jú,[sound:公安局.mp3]
本能,instinct,běn néng,[sound:本能.mp3]
发炎,become inflamed from infection or injury,fā yán,[sound:发炎.mp3]
发动,to start; to launch; mobilize,fā dòng,[sound:发动.mp3]
富裕,rich; to prosper; wealthy,fù yù,[sound:富裕.mp3]
刹车,brake (when driving); stop; switch off,shā chē,[sound:刹车.mp3]
谴责,denounce; condemn; criticize,qiǎn zé,[sound:谴责.mp3]
陶瓷,ceramics; pottery and porcelain,táo cí,[sound:陶瓷.mp3]
柔和,gentle; soft; mild,róu hé,[sound:柔和.mp3]
抚摸,gently caress and stroke; to pet; to fondle,fǔ mō,[sound:抚摸.mp3]
绅士,gentleman,shēn shì,[sound:绅士.mp3]
遗传,inherit; hereditary,yí chuán,[sound:遗传.mp3]
堆积,pile up; accumulate,duī jī,[sound:堆积.mp3]
留念,to keep as a souvenir,liú niàn,[sound:留念.mp3]
评估,evaluate,píng gū,[sound:评估.mp3]
根源,origin; root; source,gēn yuán,[sound:根源.mp3]
衬托,to set off; serve as a foil to,chèn tuō,[sound:衬托.mp3]
手势,gesture; sign; signal,shǒu shì,[sound:手势.mp3]
颈椎,cervical vertebra; the seven cervical vertebrae in the neck of humans and most mammals,jǐng zhuī,[sound:颈椎.mp3]
正当,"timely; just when, (dàng) proper",zhèng dāng,[sound:正当.mp3]
借鉴,take example by; use other people's experience,jiè jiàn,[sound:借鉴.mp3]
精通,proficient; have a good command of,jīng tōng,[sound:精通.mp3]
艘,(mw for boats and ships),sōu,[sound:艘.mp3]
信誉,reputation; prestige; trust,xìn yù,[sound:信誉.mp3]
愣,dumbfounded; stupefied; distracted; (spoken) blunt; rash,lèng,[sound:愣.mp3]
格式,form; specification; format,gé shì,[sound:格式.mp3]
通讯,communication; correspondence; news dispatch,tōng xùn,[sound:通讯.mp3]
侧面,side; profile; flank; face in profile,cè miàn,[sound:侧面.mp3]
审美,aesthetic sense; appreciation of the arts,shěn měi,[sound:审美.mp3]
对应,corresponding; counterpart,duì yìng,[sound:对应.mp3]
疲倦,tired; weary,pí juàn,[sound:疲倦.mp3]
吝啬,stingy; mean; miserly,lìn sè,[sound:吝啬.mp3]
