废话,nonsense; rubbish,fèi huà,[sound:废话.mp3]
发达,"developed (country, etc.); flourishing; prosper",fā dá,[sound:发达.mp3]
成人,adult; to grow up; become full-grown,chéng rén,[sound:成人.mp3]
自豪,(feel a sense of) pride,zì háo,[sound:自豪.mp3]
办理,to handle; to transact; to conduct,bàn lǐ,[sound:办理.mp3]
教训,lesson; teach someone or learn a lesson; a moral,jiào xun,[sound:教训.mp3]
了不起,incredible; extraordinary; great; amazing,liǎo bu qǐ,[sound:了不起.mp3]
列车,train (railway term),liè chē,[sound:列车.mp3]
实习,to practice; field work; work as an intern,shí xí,[sound:实习.mp3]
输入,input; enter; import,shū rù,[sound:输入.mp3]
眉毛,eyebrow,méi mao,[sound:眉毛.mp3]
鞭炮,firecracker; a long string of small firecrackers,biān pào,[sound:鞭炮.mp3]
结论,conclusion; verdict,jié lùn,[sound:结论.mp3]
激烈,intense; acute; sharp; fierce,jī liè,[sound:激烈.mp3]
鼓掌,applaud,gǔ zhǎng,[sound:鼓掌.mp3]
运用,to use; apply,yùn yòng,[sound:运用.mp3]
岸,bank; shore; beach; coast,àn,[sound:岸.mp3]
尽力,do one's best; to strive as much as possible,jìn lì,[sound:尽力.mp3]
讲究,Be particular about; fastidious; stress; exquisite ; careful study,jiǎng jiu,[sound:讲究.mp3]
突出,prominent; stand out; give prominence to,tū chū,[sound:突出.mp3]
睁,to open (eyes),zhēng,[sound:睁.mp3]
县,county; district,xiàn,[sound:县.mp3]
病毒,virus,bìng dú,[sound:病毒.mp3]
发明,invent,fā míng,[sound:发明.mp3]
讽刺,satirize; ridicule; mock; irony,fěng cì,[sound:讽刺.mp3]
合同,contract,hé tong,[sound:合同.mp3]
疼爱,love dearly; be very fond of,téng ài,[sound:疼爱.mp3]
姥姥,maternal grandmother,lǎo lao,[sound:姥姥.mp3]
关闭,close; shut,guān bì,[sound:关闭.mp3]
紧急,urgent; pressing,jǐn jí,[sound:紧急.mp3]
宁可,would rather; it is the lesser of two evils to,nìng kě,[sound:宁可.mp3]
尊敬,respect; revere,zūn jìng,[sound:尊敬.mp3]
特征,characteristics; distinctive features; trait,tè zhēng,[sound:特征.mp3]
单独,alone,dān dú,[sound:单独.mp3]
包含,contain; embody; include,bāo hán,[sound:包含.mp3]
伸,to stretch; extend,shēn,[sound:伸.mp3]
老实,honest; sincere; naive; simpleminded,lǎo shi,[sound:老实.mp3]
握手,to shake hands,wò shǒu,[sound:握手.mp3]
财产,property; fortune,cái chǎn,[sound:财产.mp3]
悲观,pessimistic,bēi guān,[sound:悲观.mp3]
格外,especially; additionally,gé wài,[sound:格外.mp3]
落后,backward; to lag (in technology); to fall behind,luò hòu,[sound:落后.mp3]
外公,maternal grandfather,wài gōng,[sound:外公.mp3]
形状,form; figure; shape,xíng zhuàng,[sound:形状.mp3]
会计,accountant; accounting,kuài jì,[sound:会计.mp3]
学历,educational background; school record,xué lì,[sound:学历.mp3]
贷款,(bank) loan; provide a loan,dài kuǎn,[sound:贷款.mp3]
扩大,enlarge; expand,kuò dà,[sound:扩大.mp3]
屋子,room; house,wū zi,[sound:屋子.mp3]
工程师,engineer,gōng chéng shī,[sound:工程师.mp3]
沙滩,sand bar; sand beach,shā tān,[sound:沙滩.mp3]
极其,extremely; exceedingly,jí qí,[sound:极其.mp3]
难免,hard to avoid; difficult to escape from,nán miǎn,[sound:难免.mp3]
破产,go bankrupt; go broke; bankruptcy,pò chǎn,[sound:破产.mp3]
集合,gather; assemble; to muster,jí hé,[sound:集合.mp3]
爱护,cherish; reassure; take good care of,ài hù,[sound:爱护.mp3]
本科,undergraduate,běn kē,[sound:本科.mp3]
电台,transceiver; broadcasting station,diàn tái,[sound:电台.mp3]
吃亏,suffer losses; get the worst of,chī kuī,[sound:吃亏.mp3]
交换,to exchange; to swap; to switch,jiāo huàn,[sound:交换.mp3]
军事,military affairs; military matters,jūn shì,[sound:军事.mp3]
活跃,active; vigorous,huó yuè,[sound:活跃.mp3]
哲学,philosophy,zhé xué,[sound:哲学.mp3]
出色,remarkable; outstanding; excellent,chū sè,[sound:出色.mp3]
工业,industry,gōng yè,[sound:工业.mp3]
看不起,look down upon; despise,kàn bu qǐ,[sound:看不起.mp3]
客观,objective; impartial; unbiased,kè guān,[sound:客观.mp3]
随身,carry on one's person; bring with one,suí shēn,[sound:随身.mp3]
痛快,joyful; delighted; very happy; jolly,tòng kuai,[sound:痛快.mp3]
辞职,resign from a position,cí zhí,[sound:辞职.mp3]
构成,to constitute; to compose,gòu chéng,[sound:构成.mp3]
歇,to rest; to go to bed; to take a break,xiē,[sound:歇.mp3]
此外,besides; in addition; moreover,cǐ wài,[sound:此外.mp3]
神话,mythology; fairy tale,shén huà,[sound:神话.mp3]
讲座,a lecture or course of lectures; lecture hall,jiǎng zuò,[sound:讲座.mp3]
显然,clear; evidently; obviously,xiǎn rán,[sound:显然.mp3]
语气,tone; manner of speaking; mood,yǔ qì,[sound:语气.mp3]
制定,formulate; lay down (a plan or policy); to draft,zhì dìng,[sound:制定.mp3]
幸亏,fortunately; luckily,xìng kuī,[sound:幸亏.mp3]
出版,publish,chū bǎn,[sound:出版.mp3]
登记,register (one's name); check in; enroll,dēng jì,[sound:登记.mp3]
克服,"overcome (hardships, etc.); conquer",kè fú,[sound:克服.mp3]
兼职,part time,jiān zhí,[sound:兼职.mp3]
可靠,reliable,kě kào,[sound:可靠.mp3]
决赛,finals (of a competition); final match,jué sài,[sound:决赛.mp3]
家务,household duties; chores; housework,jiā wù,[sound:家务.mp3]
发言,make a speech; statement,fā yán,[sound:发言.mp3]
名牌,famous brand; name brand,míng pái,[sound:名牌.mp3]
消极,passive; negative; demoralized,xiāo jí,[sound:消极.mp3]
义务,duty; obligation; volunteer duty,yì wù,[sound:义务.mp3]
法院,court of law,fǎ yuàn,[sound:法院.mp3]
遵守,observe; abide by; comply with; keep (commandments); to respect (an agreement),zūn shǒu,[sound:遵守.mp3]
工厂,factory,gōng chǎng,[sound:工厂.mp3]
学问,learning; knowledge,xué wen,[sound:学问.mp3]
否定,negate; negative,fǒu dìng,[sound:否定.mp3]
大厦,large building; edifice; mansion,dà shà,[sound:大厦.mp3]
过期,overdue; expire,guò qī,[sound:过期.mp3]
宝贵,valuable; precious; value,bǎo guì,[sound:宝贵.mp3]
志愿者,volunteer,zhì yuàn zhě,[sound:志愿者.mp3]
步骤,step; move; measure; procedure,bù zhòu,[sound:步骤.mp3]
试卷,exam paper; test paper,shì juàn,[sound:试卷.mp3]
复制,duplicate; reproduce,fù zhì,[sound:复制.mp3]
象征,symbol; symbolize; signify,xiàng zhēng,[sound:象征.mp3]
优美,graceful; fine; elegant,yōu měi,[sound:优美.mp3]
恶劣,vile; horrible,è liè,[sound:恶劣.mp3]
退休,retirement (from work); retire,tuì xiū,[sound:退休.mp3]
古典,classical,gǔ diǎn,[sound:古典.mp3]
摩托车,motorcycle; motorbike,mó tuō chē,[sound:摩托车.mp3]
节省,save; use sparingly; frugal,jié shěng,[sound:节省.mp3]
谦虚,modest,qiān xū,[sound:谦虚.mp3]
寿命,life span; life expectancy,shòu mìng,[sound:寿命.mp3]
傍晚,in the evening; when night falls,bàng wǎn,[sound:傍晚.mp3]
围绕,revolve around; center on (an issue),wéi rào,[sound:围绕.mp3]
点心,dim sum; light refreshments; snacks,diǎn xin,[sound:点心.mp3]
情景,scene; sight; circumstances,qíng jǐng,[sound:情景.mp3]
分配,distribute; assign; allocate,fēn pèi,[sound:分配.mp3]
否认,deny; declare to be untrue,fǒu rèn,[sound:否认.mp3]
危害,endanger; jeopardize; to harm,wēi hài,[sound:危害.mp3]
从事,go for; engage in; deal with,cóng shì,[sound:从事.mp3]
秘书,secretary,mì shu,[sound:秘书.mp3]
浇,to water; irrigate; to pour; to sprinkle,jiāo,[sound:浇.mp3]
简历,resume; curriculum vitae,jiǎn lì,[sound:简历.mp3]
拥挤,to crowd; to push; to squeeze,yōng jǐ,[sound:拥挤.mp3]
匹,"ordinary person; (mw for horses, bolt of cloth)",pǐ,[sound:匹.mp3]
指挥,to command; to conduct; commander,zhǐ huī,[sound:指挥.mp3]
录音,sound recording; to record,lù yīn,[sound:录音.mp3]
转变,to change; to transform,zhuǎn biàn,[sound:转变.mp3]
地毯,carpet; rug,dì tǎn,[sound:地毯.mp3]
账户,bank account,zhàng hù,[sound:账户.mp3]
光滑,glossy; sleek; smooth,guāng huá,[sound:光滑.mp3]
陆续,in turn; successively; one after another,lù xù,[sound:陆续.mp3]
小气,stingy; petty,xiǎo qì,[sound:小气.mp3]
罚款,fine; penalty (monetary),fá kuǎn,[sound:罚款.mp3]
其余,the others; the rest; remaining,qí yú,[sound:其余.mp3]
清淡,"light (of food, not greasy or strongly flavored) ; insipid; slack (sales)",qīng dàn,[sound:清淡.mp3]
操场,playground; sports field,cāo chǎng,[sound:操场.mp3]
学术,learning; science; academic,xué shù,[sound:学术.mp3]
名片,business card,míng piàn,[sound:名片.mp3]
广泛,extensive; wide ranging,guǎng fàn,[sound:广泛.mp3]
逐步,step by step; gradually,zhú bù,[sound:逐步.mp3]
粗糙,coarse,cū cāo,[sound:粗糙.mp3]
形势,circumstances; situation; terrain,xíng shì,[sound:形势.mp3]
博物馆,museum,bó wù guǎn,[sound:博物馆.mp3]
窗帘,window curtain,chuāng lián,[sound:窗帘.mp3]
摔倒,fall down; slip and fall; tumble; trip,shuāi dǎo,[sound:摔倒.mp3]
油炸,deep fry,yóu zhá,[sound:油炸.mp3]
称呼,to call; address as; name,chēng hu,[sound:称呼.mp3]
冰激凌,ice cream,bīng jī líng,[sound:冰激凌.mp3]
舅舅,mother's brother; maternal uncle,jiù jiu,[sound:舅舅.mp3]
美术,the fine arts; art,měi shù,[sound:美术.mp3]
赞成,approve; endorse,zàn chéng,[sound:赞成.mp3]
惭愧,ashamed,cán kuì,[sound:惭愧.mp3]
延长,extend; prolong; lengthen,yán cháng,[sound:延长.mp3]
发票,receipt or bill for purchase; invoice,fā piào,[sound:发票.mp3]
写作,writing; composition; written works,xiě zuò,[sound:写作.mp3]
孝顺,filial piety,xiào shùn,[sound:孝顺.mp3]
兑换,to exchange; to convert (currencies),duì huàn,[sound:兑换.mp3]
大象,elephant,dà xiàng,[sound:大象.mp3]
谈判,negotiate; negotiation; conference,tán pàn,[sound:谈判.mp3]
硬件,hardware,yìng jiàn,[sound:硬件.mp3]
专心,be absorbed; concentrate; attentive,zhuān xīn,[sound:专心.mp3]
应付,to cope with; deal with; handle; do sth. perfunctorily; do sth. after a fashion; make do,yìng fu,[sound:应付.mp3]
粮食,grain; food; cereals,liáng shi,[sound:粮食.mp3]
盼望,to hope for; look forward to,pàn wàng,[sound:盼望.mp3]
传染,infect; be contagious,chuán rǎn,[sound:传染.mp3]
窄,narrow; petty; hard-up,zhǎi,[sound:窄.mp3]
合法,lawful; legitimate; legal,hé fǎ,[sound:合法.mp3]
蜜蜂,bee; honeybee,mì fēng,[sound:蜜蜂.mp3]
设施,facilities; installation,shè shī,[sound:设施.mp3]
充电器,battery charger,chōng diàn qì,[sound:充电器.mp3]
钓,to fish,diào,[sound:钓.mp3]
总裁,director-general; president,zǒng cái,[sound:总裁.mp3]
农业,agriculture; farming,nóng yè,[sound:农业.mp3]
时髦,fashionable,shí máo,[sound:时髦.mp3]
当心,take care; watch out,dāng xīn,[sound:当心.mp3]
何况,let alone; much less,hé kuàng,[sound:何况.mp3]
国王,king,guó wáng,[sound:国王.mp3]
整齐,tidy; neat; in good order,zhěng qí,[sound:整齐.mp3]
调皮,naughty; mischievous; unruly,tiáo pí,[sound:调皮.mp3]
武术,martial arts,wǔ shù,[sound:武术.mp3]
剪刀,scissors,jiǎn dāo,[sound:剪刀.mp3]
耽误,to delay; waste time,dān wu,[sound:耽误.mp3]
递,hand over; to pass; to give,dì,[sound:递.mp3]
请求,to request; ask,qǐng qiú,[sound:请求.mp3]
巧妙,ingenious; clever,qiǎo miào,[sound:巧妙.mp3]
能源,energy resources; power source,néng yuán,[sound:能源.mp3]
一再,repeatedly; again and again,yí zài,[sound:一再.mp3]
初级,junior; primary,chū jí,[sound:初级.mp3]
丝毫,the slightest amount or degree; a very little bit,sī háo,[sound:丝毫.mp3]
动画片,animated film,dòng huà piàn,[sound:动画片.mp3]
批准,approve; ratify,pī zhǔn,[sound:批准.mp3]
说服,persuade; convince,shuō fú,[sound:说服.mp3]
秩序,order; sequence,zhì xù,[sound:秩序.mp3]
行人,pedestrian,xíng rén,[sound:行人.mp3]
灵活,flexible; nimble; agile,líng huó,[sound:灵活.mp3]
生动,vivid; lively,shēng dòng,[sound:生动.mp3]
改进,improve; make better,gǎi jìn,[sound:改进.mp3]
感想,impressions; reflections; thoughts,gǎn xiǎng,[sound:感想.mp3]
地道,authentic; genuine; (-dào: tunnel),dì dao,[sound:地道.mp3]
有利,advantageous; beneficial,yǒu lì,[sound:有利.mp3]
性质,nature; characteristic; quality,xìng zhì,[sound:性质.mp3]
赔偿,compensate; pay for somebody else's loss,péi cháng,[sound:赔偿.mp3]
香肠,sausage,xiāng cháng,[sound:香肠.mp3]
姑姑,paternal aunt; father's sister,gū gu,[sound:姑姑.mp3]
闪电,lightning,shǎn diàn,[sound:闪电.mp3]
绳子,cord; string; rope,shéng zi,[sound:绳子.mp3]
士兵,soldier,shì bīng,[sound:士兵.mp3]
重量,weight,zhòng liàng,[sound:重量.mp3]
车厢,carriage; railroad car,chē xiāng,[sound:车厢.mp3]
沙漠,desert,shā mò,[sound:沙漠.mp3]
纪录,a record; to take notes,jì lù,[sound:纪录.mp3]
热心,enthusiastic; zealous; warmhearted,rè xīn,[sound:热心.mp3]
熟练,practiced; proficient; skilled,shú liàn,[sound:熟练.mp3]
接待,receive (a visitor); admit (entry to),jiē dài,[sound:接待.mp3]
营业,do business; to trade,yíng yè,[sound:营业.mp3]
担任,hold the post of; serve as,dān rèn,[sound:担任.mp3]
询问,inquire about,xún wèn,[sound:询问.mp3]
证件,paperwork; credentials; papers; certificates,zhèng jiàn,[sound:证件.mp3]
失业,lose one's job; unemployment,shī yè,[sound:失业.mp3]
贸易,(commercial) trade,mào yì,[sound:贸易.mp3]
艰巨,very difficult; arduous; hard,jiān jù,[sound:艰巨.mp3]
长辈,an elder; an elder generation,zhǎng bèi,[sound:长辈.mp3]
灰尘,dust; dirt,huī chén,[sound:灰尘.mp3]
流传,to spread; circulate; hand down,liú chuán,[sound:流传.mp3]
鲜艳,bright-colored,xiān yàn,[sound:鲜艳.mp3]
上当,be fooled; be duped; be taken in,shàng dàng,[sound:上当.mp3]
钢铁,steel,gāng tiě,[sound:钢铁.mp3]
维修,maintain (of equipment); to mend; repair,wéi xiū,[sound:维修.mp3]
疑问,doubt; question; to query,yí wèn,[sound:疑问.mp3]
规矩,rule; custom,guī ju,[sound:规矩.mp3]
人事,personnel,rén shì,[sound:人事.mp3]
词汇,vocabulary,cí huì,[sound:词汇.mp3]
能干,capable; competent,néng gàn,[sound:能干.mp3]
青少年,teenager,qīng shào nián,[sound:青少年.mp3]
戏剧,drama; play; theater,xì jù,[sound:戏剧.mp3]
长途,long distance,cháng tú,[sound:长途.mp3]
时差,jetlag; time difference,shí chā,[sound:时差.mp3]
冷淡,cold; chill; indifferent; unconcerned,lěng dàn,[sound:冷淡.mp3]
单调,monotonous; dull,dān diào,[sound:单调.mp3]
抽屉,drawer,chōu ti,[sound:抽屉.mp3]
运输,transport; transportation,yùn shū,[sound:运输.mp3]
日历,calendar,rì lì,[sound:日历.mp3]
匆忙,hasty; hurried,cōng máng,[sound:匆忙.mp3]
外交,diplomacy; foreign affairs,wài jiāo,[sound:外交.mp3]
坦率,frank,tǎn shuài,[sound:坦率.mp3]
操心,worry about,cāo xīn,[sound:操心.mp3]
总共,altogether; in sum; in all; in total,zǒng gòng,[sound:总共.mp3]
光临,(polite) welcome!; honor somebody with one's presence,guāng lín,[sound:光临.mp3]
不要紧,unimportant; not serious; it doesn't matter,bú yào jǐn,[sound:不要紧.mp3]
书架,bookshelf,shū jià,[sound:书架.mp3]
耳环,earring,ěr huán,[sound:耳环.mp3]
后背,back (of the body),hòu bèi,[sound:后背.mp3]
个别,individual; specific; isolated; very few,gè bié,[sound:个别.mp3]
爱惜,cherish; treasure; use sparingly,ài xī,[sound:爱惜.mp3]
密切,close; familiar; intimate,mì qiè,[sound:密切.mp3]
改正,to correct; amend,gǎi zhèng,[sound:改正.mp3]
命令,an order; a command,mìng lìng,[sound:命令.mp3]
苗条,slim; slender,miáo tiao,[sound:苗条.mp3]
展览,put on display; to exhibit; exhibition,zhǎn lǎn,[sound:展览.mp3]
事先,in advance; beforehand; prior,shì xiān,[sound:事先.mp3]
迫切,urgent; pressing,pò qiè,[sound:迫切.mp3]
台阶,flight of steps; sidestep; fig. way out of an embarrassing situation,tái jiē,[sound:台阶.mp3]
果实,fruit; gains; results,guǒ shí,[sound:果实.mp3]
火柴,match (for lighting fire),huǒ chái,[sound:火柴.mp3]
因而,therefore; as a result; thus,yīn ér,[sound:因而.mp3]
英俊,handsome,yīng jùn,[sound:英俊.mp3]
一律,same; uniformly; all; without exception,yí lǜ,[sound:一律.mp3]
教材,teaching materials,jiào cái,[sound:教材.mp3]
看望,visit; call on; see,kàn wàng,[sound:看望.mp3]
诊断,diagnosis; diagnose,zhěn duàn,[sound:诊断.mp3]
交际,socialize; social intercourse; communication,jiāo jì,[sound:交际.mp3]
主张,to advocate; viewpoint; position,zhǔ zhāng,[sound:主张.mp3]
湿润,moist; humid,shī rùn,[sound:湿润.mp3]
着火,catch fire; ignite,zháo huǒ,[sound:着火.mp3]
自愿,voluntary,zì yuàn,[sound:自愿.mp3]
打喷嚏,to sneeze,dǎ pēn tì,[sound:打喷嚏.mp3]
肥皂,soap,féi zào,[sound:肥皂.mp3]
分布,be distributed (over an area); be scattered,fēn bù,[sound:分布.mp3]
汇率,exchange rate,huì lǜ,[sound:汇率.mp3]
辩论,argue; debate; argue over,biàn lùn,[sound:辩论.mp3]
不见得,not necessarily; not likely,bú jiàn dé,[sound:不见得.mp3]
征求,solicit; seek; ask for; to request,zhēng qiú,[sound:征求.mp3]
争论,argue; to dispute; contend; argument,zhēng lùn,[sound:争论.mp3]
录取,recruit; enroll; matriculate,lù qǔ,[sound:录取.mp3]
称赞,to praise; to acclaim,chēng zàn,[sound:称赞.mp3]
业余,spare time; amateur,yè yú,[sound:业余.mp3]
艰苦,difficult; hard; arduous,jiān kǔ,[sound:艰苦.mp3]
启发,enlighten; inspire,qǐ fā,[sound:启发.mp3]
手续,formalities; procedure,shǒu xù,[sound:手续.mp3]
转告,pass on; to communicate; to transmit,zhuǎng ào,[sound:转告.mp3]
发抖,to shiver; to shudder; tremble,fā dǒu,[sound:发抖.mp3]
往返,go back and forth; go to and fro,wǎng fǎn,[sound:往返.mp3]
诚恳,honest; sincere,chéng kěn,[sound:诚恳.mp3]
潮湿,damp; moist; humid,cháo shī,[sound:潮湿.mp3]
报社,newspaper office,bào shè,[sound:报社.mp3]
目录,catalog; table of contents; directory (on computer hard drive),mù lù,[sound:目录.mp3]
假设,suppose that; hypothesis; conjecture,jiǎ shè,[sound:假设.mp3]
成语,idiom; proverb,chéng yǔ,[sound:成语.mp3]
中介,agent; act as an intermediary,zhōng jiè,[sound:中介.mp3]
议论,discuss; to comment; talk about,yì lùn,[sound:议论.mp3]
抽象,abstract; abstraction,chōu xiàng,[sound:抽象.mp3]
违反,violate (a law),wéi fǎn,[sound:违反.mp3]
报到,report for duty; to check in; register,bào dào,[sound:报到.mp3]
种类,kind; category; class,zhǒng lèi,[sound:种类.mp3]
淘气,naughty; bad,táo qì,[sound:淘气.mp3]
结实,sturdy; (also -shí: bear fruit),jiē shi,[sound:结实.mp3]
用途,use; application; purpose,yòng tú,[sound:用途.mp3]
繁荣,prosperous; prosperity; booming (economy),fán róng,[sound:繁荣.mp3]
提倡,promote; to advocate; proposal,tí chàng,[sound:提倡.mp3]
竹子,bamboo,zhú zi,[sound:竹子.mp3]
主观,subjective,zhǔ guān,[sound:主观.mp3]
木头,wood; log; timber,mù tou,[sound:木头.mp3]
概括,summarize; generalize,gài kuò,[sound:概括.mp3]
吸取,absorb; assimilate,xī qǔ,[sound:吸取.mp3]
煤炭,coal,méi tàn,[sound:煤炭.mp3]
乐器,musical instrument,yuè qì,[sound:乐器.mp3]
汽油,gasoline; gas; petrol,qì yóu,[sound:汽油.mp3]
拼音,pinyin; phonetic writing,pīn yīn,[sound:拼音.mp3]
妨碍,hinder; to hamper; to obstruct,fáng ài,[sound:妨碍.mp3]
缩短,shorten; cut down; curtail,suō duǎn,[sound:缩短.mp3]
辅导,to coach; to tutor; give advice (in study),fǔ dǎo,[sound:辅导.mp3]
打听,ask about; inquire about,dǎ ting,[sound:打听.mp3]
粘贴,to paste,zhān tiē,[sound:粘贴.mp3]
样式,type; style; form,yàng shì,[sound:样式.mp3]
不耐烦,impatience; impatient,bú nài fán,[sound:不耐烦.mp3]
省略,to omit; to leave out; abbreviate,shěng lüè,[sound:省略.mp3]
预报,to predict; forecast,yù bào,[sound:预报.mp3]
着凉,catch a cold,zháo liáng,[sound:着凉.mp3]
招待,receive (guests); entertain; reception,zhāo dài,[sound:招待.mp3]
轮流,to alternate; take turns; rotate,lún liú,[sound:轮流.mp3]
夹子,clip; tongs; folder,jiā zi,[sound:夹子.mp3]
发愁,worry about sth.,fā chóu,[sound:发愁.mp3]
中旬,middle third of a month,zhōng xún,[sound:中旬.mp3]
虚心,modest; open-minded,xū xīn,[sound:虚心.mp3]
促使,to urge; impel; to cause; to push,cù shǐ,[sound:促使.mp3]
柜台,counter; bar; front desk,guì tái,[sound:柜台.mp3]
纪律,discipline; morale; laws and regulations,jì lǜ,[sound:纪律.mp3]
鼓舞,inspire; heartening,gǔ wǔ,[sound:鼓舞.mp3]
单元,unit; entrance number; staircase (for residential buildings),dān yuán,[sound:单元.mp3]
刻苦,hardworking; assiduous,kè kǔ,[sound:刻苦.mp3]
本领,skill; ability; capability,běn lǐng,[sound:本领.mp3]
游览,go sight-seeing; tour,yóu lǎn,[sound:游览.mp3]
利息,interest (on a loan),lì xī,[sound:利息.mp3]
印刷,print,yìn shuā,[sound:印刷.mp3]
卡车,truck,kǎ chē,[sound:卡车.mp3]
车库,garage,chē kù,[sound:车库.mp3]
周到,thoughtful; considerate; thorough,zhōu dào,[sound:周到.mp3]
责备,to blame; criticize (sb.); accuse,zé bèi,[sound:责备.mp3]
岛屿,islands,dǎo yǔ,[sound:岛屿.mp3]
退步,to degenerate; to regress,tuì bù,[sound:退步.mp3]
胡同,lane; alley,hú tòng,[sound:胡同.mp3]
多亏,thanks to; luckily,duō kuī,[sound:多亏.mp3]
小麦,wheat,xiǎo mài,[sound:小麦.mp3]
描写,to describe; to depict; to portray,miáo xiě,[sound:描写.mp3]
平方,"square (as in square foot, square mile, etc.)",píng fāng,[sound:平方.mp3]
开幕式,opening ceremony,kāi mù shì,[sound:开幕式.mp3]
空闲,leisure; free time; idle; unused,kòng xián,[sound:空闲.mp3]
公元,(year) AD or CE; Christian era; common era,gōng yuán,[sound:公元.mp3]
慌张,flustered; flurried,huāng zhāng,[sound:慌张.mp3]
打交道,come into contact with; to deal with,dǎ jiāo dao,[sound:打交道.mp3]
日程,schedule; itinerary,rì chéng,[sound:日程.mp3]
悠久,established; long; longstanding,yōu jiǔ,[sound:悠久.mp3]
照常,as usual; normal,zhào cháng,[sound:照常.mp3]
海关,customs (i.e. border inspection),hǎi guān,[sound:海关.mp3]
光盘,CD (compact disc),guāng pán,[sound:光盘.mp3]
梳子,comb; hairbrush,shū zi,[sound:梳子.mp3]
结账,pay the bill; settle accounts,jié zhàng,[sound:结账.mp3]
胡说,talk nonsense; drivel,hú shuō,[sound:胡说.mp3]
救护车,ambulance,jiù hù chē,[sound:救护车.mp3]
灰心,lose heart; be discouraged,huī xīn,[sound:灰心.mp3]
连忙,promptly; at once,lián máng,[sound:连忙.mp3]
轻视,contempt; to scorn; scornful,qīng shì,[sound:轻视.mp3]
风俗,social custom,fēng sú,[sound:风俗.mp3]
用功,diligent; industrious; hardworking,yòng gōng,[sound:用功.mp3]
测验,test; exam; to test,cè yàn,[sound:测验.mp3]
急忙,hastily,jí máng,[sound:急忙.mp3]
挂号,register; check into hospital; send by registered mail,guà hào,[sound:挂号.mp3]
文具,stationery; writing supplies,wén jù,[sound:文具.mp3]
扇子,fan (for waving),shàn zi,[sound:扇子.mp3]
射击,to shoot; to fire (a gun),shè jī,[sound:射击.mp3]
狡猾,crafty; cunning; sly,jiǎo huá,[sound:狡猾.mp3]
归纳,conclude from the facts; induce; sum up from the facts,guī nà,[sound:归纳.mp3]
次要,secondary; less important,cì yào,[sound:次要.mp3]
宴会,banquet; feast; dinner party,yàn huì,[sound:宴会.mp3]
再三,over and over again; repeatedly,zài sān,[sound:再三.mp3]
零件,spare parts; component,líng jiàn,[sound:零件.mp3]
池塘,pool; pond,chí táng,[sound:池塘.mp3]
出示,to show,chū shì,[sound:出示.mp3]
叙述,retell; narrate,xù shù,[sound:叙述.mp3]
胶水,(watery) glue; gum,jiāo shuǐ,[sound:胶水.mp3]
昆虫,insect,kūn chóng,[sound:昆虫.mp3]
华裔,person of Chinese descent,huá yì,[sound:华裔.mp3]
拐弯,turn a corner; make a turn,guǎi wān,[sound:拐弯.mp3]
急诊,emergency call; emergency treatment,jí zhěn,[sound:急诊.mp3]
麦克风,microphone,mài kè fēng,[sound:麦克风.mp3]
象棋,chess; Chinese chess,xiàng qí,[sound:象棋.mp3]
片面,one-sided; unilateral,piàn miàn,[sound:片面.mp3]
近代,modern times; latest generation,jìn dài,[sound:近代.mp3]
管子,tube; pipe; drinking straw,guǎn zi,[sound:管子.mp3]
经商,trade; be in business; do commerce,jīng shāng,[sound:经商.mp3]
支票,(bank) check,zhī piào,[sound:支票.mp3]
内科,internal medicine,nèi kē,[sound:内科.mp3]
陆地,land; dry land (as opposed to the sea),lù dì,[sound:陆地.mp3]
丝绸,silk,sī chóu,[sound:丝绸.mp3]
振动,vibrate; vibration,zhèn dòng,[sound:振动.mp3]
国庆节,National Day,guó qìng jié,[sound:国庆节.mp3]
胆小鬼,coward,dǎn xiǎo guǐ,[sound:胆小鬼.mp3]
躲藏,hide oneself; take cover,duǒ cáng,[sound:躲藏.mp3]
太极拳,"Tai chi, a Chinese martial art",tài jí quán,[sound:太极拳.mp3]
朗读,read aloud,lǎng dú,[sound:朗读.mp3]
叉子,fork; cross,chā zi,[sound:叉子.mp3]
讨价还价,bargaining; haggling over price,tǎo jià huán jià,[sound:讨价还价.mp3]
灾害,disaster; calamity,zāi hài,[sound:灾害.mp3]
标点,punctuation; punctuation mark; punctuate,biāo diǎn,[sound:标点.mp3]
提纲,outline; the key point,tí gāng,[sound:提纲.mp3]
厘米,centimeter,lí mǐ,[sound:厘米.mp3]
押金,security deposit; down payment,yā jīn,[sound:押金.mp3]
日用品,daily necessities,rì yòng pǐn,[sound:日用品.mp3]
执照,a license; a permit,zhí zhào,[sound:执照.mp3]
尺子,ruler (measuring instrument),chǐ zi,[sound:尺子.mp3]
收据,receipt,shōu jù,[sound:收据.mp3]
好客,hospitable; to enjoy having guests,hào kè,[sound:好客.mp3]
干活儿,do manual labor; to work,gàn huó r,[sound:干活儿.mp3]
声调,tone; note,shēng diào,[sound:声调.mp3]
名胜古迹,famous scenic spots and ancient historic sites,míng shèng gǔ jì,[sound:名胜古迹.mp3]
推辞,to decline; turn down,tuī cí,[sound:推辞.mp3]
夏令营,summer camp,xià lìng yíng,[sound:夏令营.mp3]
劳驾,excuse me,láo jià,[sound:劳驾.mp3]
多余,unnecessary; superfluous,duō yú,[sound:多余.mp3]
系领带,tie a neck tie,jì lǐng dài,[sound:系领带.mp3]
